1.3671	-0.019254	-0.025074	-0.016375	0.0033556	0.0046087	0.0199	0.0069346	4.1439e-05	-0.0096161	-0.035914	-0.018064	0.031328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2348	-0.017502	-0.027189	-0.010122	-0.015849	0.0023225	0.00058471	0.049094	0.0094852	-0.0087939	-0.0057961	0.012304	-0.0056895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2155	-0.016246	-0.024436	-0.0046617	-0.020706	0.0034512	-0.028061	0.026405	0.0023314	0.009541	-0.012436	0.0094795	0.014593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1649	-0.015722	-0.017491	-0.0042521	-0.020104	-0.00084832	-0.0088378	0.029667	0.0073575	0.0026525	-0.011069	0.012262	-0.04096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2852	-0.017361	-0.023182	0.012344	-0.015481	-0.00097312	-0.0095827	0.016989	0.00668	0.035602	0.0071419	-0.032368	-0.038265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2782	-0.016986	-0.029475	-0.0028762	-0.017271	-0.003118	-0.0044596	0.028897	-0.0021814	-0.0041566	-0.016509	0.0034081	-0.016467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.3733	-0.01868	-0.027312	0.019678	-0.012671	0.0044986	0.046986	0.049981	0.0035072	0.0044646	-0.0028688	0.016126	0.020051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5876	-0.021768	-0.0324	-0.004602	0.0046683	0.0060027	0.0002317	0.019704	-0.0082325	-0.011468	-0.037161	-0.044031	-0.019336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5389	-0.020425	-0.032359	-0.012755	-0.028284	0.010215	-0.033403	0.045568	0.0081772	-0.0040423	-0.05099	-0.0025248	-0.034701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.4248	-0.019866	-0.028887	-0.0099347	-0.017055	0.0076712	-0.013264	0.030971	-0.037612	-0.0072994	-0.023294	-0.016925	-0.031969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.4453	-0.020204	-0.033006	-0.0044032	-0.013165	0.0052788	-0.010707	0.01614	-0.010285	-0.013299	-0.030215	-0.03553	-0.01158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2855	-0.017451	-0.03057	-0.011542	-0.027048	0.0023948	-0.0080321	0.055141	-0.0067231	0.023422	0.011534	0.0088713	0.022713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2633	-0.0175	-0.026594	-0.0074302	-0.017131	0.001642	-0.0092859	0.030889	0.0040753	0.011681	-0.002358	-0.0033915	-0.021531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2534	-0.017172	-0.023389	-0.0087012	-0.017763	0.0013518	-0.014096	0.039452	-0.008297	0.0053599	-0.011995	0.02972	-0.005116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2445	-0.016694	-0.020385	-0.0068998	-0.029199	-0.0018525	-0.022941	0.0022085	-0.0070815	0.0014237	-0.014551	0.011632	-0.044397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2049	-0.0161	-0.017806	-0.0043842	-0.026914	0.0016915	0.0052133	0.015429	-0.0091125	0.013342	-0.021334	0.0073913	-0.012852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1927	-0.015711	-0.014872	-0.0071379	-0.008552	-0.0063905	-0.0068533	0.017472	-0.00018203	0.014056	-0.0035893	0.014858	-0.024227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1947	-0.015685	-0.019352	-0.0030585	-0.015549	-0.001864	-0.022711	0.00047715	0.0013304	0.0095957	-0.022436	-0.0079211	-0.0161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2787	-0.015997	-0.019724	-0.0034942	-0.018947	0.00068183	-0.029927	0.016116	0.027368	0.029995	0.012145	0.00048039	-0.031862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1653	-0.015014	-0.021204	-0.012696	-0.038463	-0.0022402	-0.00879	0.01011	-0.016653	0.015144	-0.0055365	-0.014698	-0.0014629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1431	-0.014787	-0.01463	-0.0055851	-0.031699	-0.0030665	-0.023184	0.019736	-0.001633	0.014042	-0.01379	0.041916	0.0037613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1352	-0.014379	-0.010671	-0.0046838	-0.022337	-0.0070394	-0.011849	0.0050647	-0.0078708	0.010972	-0.0046183	0.0080494	-0.0028906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1216	-0.014157	-0.005739	-0.0090339	-0.022309	-0.0026988	-0.0083727	0.0078001	-0.0094077	0.009108	-0.012516	0.017208	-0.027693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0973	-0.013474	-0.0063685	-0.0048709	-0.017403	-0.001275	-0.0085403	0.016995	-0.0066813	0.0091999	-0.014417	0.011238	-0.025511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1119	-0.013996	-0.0032329	-0.0014861	-0.011448	-0.0063379	-0.0051174	0.0078727	-0.015131	0.01535	-0.010249	0.018851	-0.011932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1407	-0.01455	-0.0047533	0.0023216	-0.011478	-0.0025477	-0.0022362	0.014052	0.0019511	0.01537	-0.016651	0.011977	0.010487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2402	-0.014924	-0.018743	-0.0037083	-0.011382	-0.011597	-0.036232	0.0169	0.023114	-0.0056794	-0.019931	0.021202	-0.0034042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2487	-0.015528	-0.016841	-0.0097039	-0.031727	-0.001796	-0.013263	0.0075435	-0.018819	0.0079596	-0.01573	-0.0023909	-0.013216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.4195	-0.018304	-0.024367	0.013095	0.010169	-0.0029612	-0.021671	0.043238	0.011266	0.014715	0.013189	-0.019051	-0.021262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.4654	-0.0185	-0.024178	-0.010192	-0.033381	0.0027634	-0.00074412	0.020374	0.039681	0.014173	0.0024933	-0.012512	0.025852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.4416	-0.019051	-0.031623	-0.0041364	-0.033714	0.003702	-0.027038	0.018168	-0.0090434	-0.007306	-0.029334	-0.01994	0.0018886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.4156	-0.018572	-0.032897	0.021124	-0.046267	0.0053217	0.016703	-0.030425	0.011584	0.023792	-0.012806	-0.0020412	0.058227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2229	-0.015949	-0.026563	-0.0093842	-0.0025897	-0.016012	-0.031301	0.038744	0.026374	0.0018341	-0.0033147	0.0075223	0.019433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1779	-0.015505	-0.024908	-0.0094781	-0.03823	-0.0051385	-0.036214	0.0066843	-0.022021	-0.0085103	-0.0094575	0.0070253	-0.02533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1623	-0.015008	-0.020288	-0.010227	-0.037829	-0.007606	-0.010787	0.014421	-0.023193	0.00054481	0.0061376	-0.0055789	-0.0042373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1249	-0.014718	-0.013461	-0.0045637	-0.025317	-0.0064536	-0.013107	0.0025997	-0.0065761	0.015439	-0.0003164	0.021802	-0.011016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.115	-0.014715	-0.012466	-0.0022232	-0.016936	-0.0062258	-0.0065728	-0.0020203	0.001854	0.0080125	-0.010004	0.011674	-0.0034537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1289	-0.014891	-0.0096844	-0.0032163	-0.021121	-0.0055021	-0.018137	0.0054321	-0.011694	0.007978	-0.017557	0.019528	0.0091015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1341	-0.014483	-0.016689	-0.004817	-0.026958	-0.0076574	-0.013795	0.0011651	-0.022985	0.0030914	-0.0025286	0.0107	-0.021645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.141	-0.014642	-0.0088429	-0.00225	-0.021815	-0.0055089	-0.01802	0.0055997	-0.013763	0.0093768	-0.020608	0.0050483	-0.00034806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1322	-0.015164	-0.010704	-0.002571	-0.026686	-0.0078846	-0.0082541	0.0086238	-0.0062794	0.010262	-0.028111	0.025288	-0.031151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.126	-0.014513	-0.0086266	-0.0055802	-0.013103	-0.0053077	-0.015289	-0.0026406	-0.018004	0.0084567	-0.018789	0.0038912	0.0042745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1287	-0.014657	-0.0044519	-0.0015503	-0.022698	-0.0071797	-0.009871	-0.00057757	-0.011158	0.0044161	-0.014222	0.0096858	-0.022015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
