0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5295	-0.076776	-0.062397	0.095821	0.013245	0.078363	-0.0076196	-0.075105	0.013085	-0.0041199	0.037123	0.023908	0.11973	-1.0728	0.61108	-0.71642	-1.7061	-0.047624	-0.96358	0.14293	-0.8993	-0.5163	-1.7293	-0.37967	-0.041633	-1.4975	-0.286	-0.031884	0.97703	0.43023	-0.19413	-2.0273	-0.18349	-1.007	0.50211	0.074486	2.7843	1.9566	-0.89996	-2.1058	-1.7226	-3.413	-1.0194
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2835	-0.04588	0.034813	-0.019113	0.021356	0.0052321	-0.017898	0.0013267	0.0080495	-0.0084797	-0.024169	0.0678	0.038823	-1.0776	0.0070744	-0.12266	0.34783	-1.236	0.34082	0.34151	-2.0735	-0.11468	-1.6938	0.34953	-1.9222	-0.19114	-0.71895	0.50176	0.28875	1.6844	0.1461	-0.05744	0.60305	-0.0058799	2.1052	-0.96605	0.65246	1.5471	-0.11081	2.0391	0.47114	-0.95202	-1.0539
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2341	-0.051515	-0.0080839	0.029994	0.0010666	0.0066612	0.019945	-0.045927	-0.10325	-0.043356	0.016535	-0.0083548	-0.11258	-0.83316	-0.43852	-0.22995	-0.77208	-0.68847	-1.6141	0.040018	0.58444	-0.71777	-0.96584	0.4461	1.1623	-0.80997	-1.9365	0.074021	1.099	-1.4597	-0.39647	0.4286	-0.74323	-2.1848	2.4704	0.46481	0.66406	1.1832	-0.8518	-1.1523	-1.522	-0.31738	-1.2421
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8405	-0.096401	-0.074166	0.068087	-0.0057733	-0.05349	0.0071121	0.041858	-0.025629	0.016511	0.0055938	0.041347	0.0026082	-0.98734	0.29965	-1.0828	-1.5522	-0.68917	-0.36525	-0.032308	0.99266	-0.62752	-2.8626	-0.48718	0.80456	-1.7525	0.79993	-0.5587	-0.28459	0.46836	-0.040692	1.7779	0.064092	-1.8293	0.87938	-0.52809	1.7743	0.87281	-1.4407	-1.0851	-0.99536	-2.3701	0.84215
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92028	-0.031939	0.0022632	0.0023409	0.0031642	0.025096	-0.0058901	0.010147	0.017677	-0.069076	-0.017104	-0.031482	0.0055835	-1.3882	-0.81472	0.43533	0.6768	-0.62056	0.25668	-0.18872	0.074107	0.63081	-1.7099	0.72737	0.45816	0.54766	-0.6199	-1.1504	0.8952	0.56688	-0.83795	0.76954	-0.8068	-1.6808	1.1475	1.0607	2.3081	1.0507	0.23212	-0.69119	-1.5103	-0.44925	0.18938
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80179	-0.026718	0.0014715	-0.0090844	-0.0091013	0.013966	-0.026807	-0.006766	0.02088	-0.0092262	-0.066896	0.036034	0.04591	-1.2796	-0.75479	0.3315	0.38211	-0.31771	0.28691	0.25349	-0.51946	0.95991	-1.9833	0.79224	-1.5274	0.64531	-0.77455	-0.37172	0.92424	2.1583	-0.3631	0.01704	0.79801	-1.3659	0.55295	0.5179	2.2426	0.81852	1.09	1.2481	-0.41204	-0.78922	-0.99922
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9383	-0.039665	0.034996	-0.0055634	0.016837	0.0025026	0.021558	0.029131	-0.0062059	-0.0015473	-0.026029	0.035454	0.052603	-1.1858	-0.66974	0.19027	-0.1573	-0.95226	0.5403	0.41495	-0.66864	0.70571	-2.5127	0.28449	-1.8979	0.74995	0.21861	-0.23788	0.5232	1.4615	-0.55941	-1.3694	0.53269	0.41454	2.5114	1.003	1.0607	1.0604	-0.043759	2.1139	-0.79406	-0.076435	0.25207
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1484	-0.040008	0.038261	-0.01225	0.047436	0.019197	-0.031716	0.0082759	-0.050596	0.01191	0.033921	0.064754	0.0056577	-1.0587	-0.028019	-0.78268	-0.019421	-1.4451	0.99454	0.26843	-2.3579	-0.078549	-1.4072	-0.23921	-1.284	-0.13141	-1.508	-0.013281	1.729	2.4225	-0.32056	-1.6256	-0.64765	-1.3252	2.5321	0.0044644	-0.19107	1.3155	-0.24678	1.9528	-2.3717	0.25062	-0.53207
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2947	-0.040893	0.0066644	-0.052489	0.0013744	0.10014	0.024899	0.077637	-0.15294	-0.070363	-0.011577	0.070763	-0.1285	-1.2192	-0.72466	-1.2278	-0.27589	-1.1898	0.32484	-0.47587	1.2048	-0.90311	-1.6369	-0.35818	-0.45573	-0.73657	-2.1634	-0.37623	-0.036205	0.92244	-0.19548	-1.5785	0.22629	-1.936	2.927	0.36052	-0.054439	0.058292	-1.4418	1.3653	-1.3736	1.139	-0.26029
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89861	-0.027224	0.0044491	0.0084391	0.0056526	0.029431	-0.0068385	0.0035398	0.053827	0.022005	-0.020477	0.012709	-0.02439	-1.3596	-0.62481	0.77312	-0.017444	-0.42453	0.13251	-0.14592	0.86244	0.25712	-1.0635	2.2939	0.48335	-0.27546	-0.090357	-1.3414	0.15451	0.70834	-0.76134	0.7911	0.63642	-1.5912	0.2651	0.94286	1.367	1.9936	-0.46279	-0.23338	-0.65875	0.32923	0.15376
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75044	-0.020136	0.004745	0.0024831	0.012076	0.029589	-0.018814	-0.024656	0.040157	-0.026972	-0.021723	-0.017144	-0.0049261	-1.4405	-0.72901	0.77024	0.32321	-0.042089	0.33992	-0.18447	0.40288	0.045841	-0.88487	1.421	0.71773	1.2468	-0.016907	-1.3728	0.51314	0.86518	-0.22594	0.84477	-1.4888	-1.7533	0.085063	0.71088	1.363	1.4333	0.11768	0.081806	0.62486	-0.48505	-0.25305
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66983	-0.017825	0.0016433	-0.0060185	-0.0026418	0.010592	-0.016322	0.0065597	0.0079572	0.012463	-0.021802	-0.012447	0.0013255	-1.5043	-0.63278	1.1736	0.70304	0.32129	0.92702	0.083573	0.20303	0.57026	-1.3132	0.51532	0.17328	0.40958	0.3093	-0.95501	0.87108	1.2913	0.442	-0.26424	-0.048097	-0.70377	-0.027309	1.2646	2.3349	1.4417	0.10219	1.4232	-0.39383	-0.30461	-0.85683
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3759	-0.05873	-0.031931	-0.17767	-0.033606	0.06857	0.099712	0.013453	0.0856	0.04923	0.060969	0.050756	0.027999	-1.1862	-0.61863	-1.2454	-0.68457	-0.35138	1.5162	-0.57324	1.4556	-0.30429	-0.73858	0.075206	-0.17249	0.26586	-1.7442	-1.4177	0.16091	-0.49153	-0.054473	0.98828	-1.4245	-2.5284	1.9907	0.69368	-0.6238	0.29534	-0.091744	1.4818	-0.67632	-1.3582	-0.27435
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80368	-0.022542	0.0020251	0.0035017	0.016704	0.024734	-0.015404	-0.0052786	0.049744	0.024969	-0.015888	-0.0020294	0.013861	-1.3066	-0.91639	0.64585	-0.049247	-0.059476	-0.076334	-0.12759	0.73691	0.95676	-1.3056	2.0234	0.49895	0.11855	0.55603	-1.6207	-0.081619	0.66306	-0.25151	0.43965	0.54476	-1.3601	-0.31195	0.78714	0.36059	1.4612	-0.52092	0.19132	-0.75637	0.2551	0.18885
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79364	-0.024105	0.0082367	-0.0014617	-0.013131	0.0080102	-0.0073867	0.030199	0.03703	0.017006	0.0065753	0.0047523	0.083453	-1.5941	-0.82865	0.70929	0.38572	-0.40853	0.63576	-0.11686	0.055302	0.85797	-1.707	0.5355	-1.1342	1.1903	-0.53919	-1.6213	-0.26253	-0.28639	-0.26191	0.64616	-0.83924	-0.50187	0.62589	-0.3747	2.1207	1.0595	0.52553	0.30082	-1.0815	0.79874	0.088934
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75536	-0.019157	-0.0035287	0.02265	0.0058423	0.042521	0.0045793	-0.005028	0.032187	0.021882	-0.028777	0.0014735	0.0056346	-0.82654	-0.78845	0.31342	-1.0982	0.30214	0.0053913	0.26936	-1.3077	0.57715	-1.2815	1.4299	-1.1698	1.327	-0.62579	-0.57597	2.7673	2.0277	0.35131	-2.1115	-0.24264	-1.7875	-0.11494	-0.083657	0.53253	1.3942	-0.31443	0.90639	0.24812	0.13299	1.1256
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0672	-0.04737	-0.035716	0.10087	0.027116	0.0848	0.015034	-0.055594	0.037783	-0.022539	-0.0019501	-0.027384	0.0038241	-1.021	0.089803	-0.066239	-0.96731	0.2868	-1.1827	-0.33866	0.77161	-0.99994	-1.7043	0.14543	1.1664	-0.62787	-1.4674	-0.2767	1.0412	-1.976	0.17719	-0.34414	-1.8087	-3.3885	-0.21682	0.7732	1.6552	0.041773	-1.5489	-0.87092	-1.9991	-1.1741	-0.75451
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72321	-0.014285	-0.0012729	0.00039334	0.0032342	0.0071425	-0.013339	0.012351	0.012712	0.01878	-0.029648	0.023699	0.030151	-1.2904	-0.70178	0.72109	0.27266	0.1849	0.35256	-0.15333	0.42221	0.49742	-1.0777	1.1964	0.65914	1.3451	0.459	-1.7286	-0.67252	0.23378	0.26054	0.74376	-1.4576	0.34646	-0.84039	0.12007	1.0095	2.2428	-0.13002	0.6537	-0.86284	0.41658	0.8058
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80216	-0.017694	0.0044153	0.0056486	-0.0025985	0.013965	-0.018376	0.0064237	0.042898	0.015995	-0.036785	0.024279	-0.0092294	-1.3403	-0.72206	0.62387	0.55388	0.011286	0.90298	-0.094189	-0.3022	1.0162	-1.1072	0.89948	-0.13772	1.4174	0.045755	-1.6494	1.7729	0.17613	0.10246	0.69898	-1.188	-1.5834	-0.052666	-0.98884	1.846	1.714	0.32844	0.22268	-1.4643	0.24284	1.2008
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8248	-0.082233	0.097404	0.015701	-0.019548	0.019347	0.074117	-0.00099741	-0.04112	-0.028533	0.045603	0.039323	0.021323	-0.99331	0.36887	0.0092895	-0.10032	-3.1719	-0.14798	0.18642	-1.9235	0.13738	-1.506	-0.76053	-2.495	0.31783	-1.5719	0.84779	1.0277	2.4461	-0.87629	-0.059763	-1.2323	-0.62137	-0.32475	-0.52085	-0.67782	1.6823	0.51431	1.3187	-1.1462	-0.8269	-1.7718
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4895	-0.078706	-0.082272	0.14457	0.0037323	0.029635	0.044571	0.041063	-0.0061722	0.020716	0.067842	-0.029543	-0.10648	-1.0069	0.29627	-0.93138	-1.9868	0.079036	-2.0077	-0.5067	0.77171	-1.2772	-2.1533	-0.55366	1.1332	-2.0872	-1.2275	-1.3832	1.4531	-1.5363	0.52736	0.47961	-1.7542	-3.5684	-0.27204	1.577	1.2298	-0.70634	-1.6786	-1.1844	-1.7929	-1.588	0.089197
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7756	-0.020042	0.00069609	-0.0027143	0.015531	0.022583	-0.016052	-0.016343	0.0037552	-0.063859	-0.0044586	0.0039077	0.063617	-1.218	-0.69283	0.88404	0.34841	0.17985	-0.14233	-0.38806	0.23182	0.4432	-1.3052	1.7958	1.1285	0.63288	0.2327	-1.7972	-0.056411	0.28458	-0.030072	0.65466	-2.3179	-0.94237	-0.59162	0.49926	0.16313	1.0085	-1.0267	0.83733	-0.12389	-0.6643	1.4967
