0	0	0	0	0	0	0.6873	-0.052534	-0.020893	0.0097584	0.0043092	0.0089459	0.017924	-0.039147	-0.0091245	-0.082415	0.052443	0.012399	0.071401	-1.4561	1.4349	-0.84051	1.6477	1.3721	1.6128	-1.8234	0.33759	1.384	0.60679	1.7565	1.2714	0.10132	-0.52219	-0.32081	1.3442	0.22953	0.67984	-0.65977	0.50943	-1.3363	0.67849	-0.14544	-0.25977	-0.21133	1.1213	-0.77416	0.9362	0.85851	0.59479
0	0	0	0	0	0	0.84877	-0.074788	-0.063359	-0.094104	-0.014886	-0.070809	-0.07187	0.015708	0.021474	0.0085064	0.011744	-0.059399	0.050202	-1.9866	1.6518	-0.48246	2.3704	-0.41927	-0.78987	-1.9982	0.68217	0.61412	0.6573	1.1009	0.27602	-0.11562	-0.36945	1.7529	1.0747	-0.26868	0.63666	-0.43161	0.28442	0.34349	1.3559	-0.034867	-0.18427	0.8202	-2.2122	0.82143	1.1299	1.6707	0.45992
0	0	0	0	0	0	0.61635	-0.043496	-0.0029648	0.00080149	0.0096157	-0.012384	0.016672	-0.010872	0.0030262	-0.025996	-0.004487	0.01365	-0.029652	-0.95321	1.4217	-0.70223	1.958	-0.052416	0.28634	-2.0737	0.33892	0.90233	0.44614	1.6095	1.9054	0.2187	-1.0174	1.9489	1.1546	-0.50682	0.21772	-0.83758	0.62011	-0.11267	1.0522	-1.0223	-0.04861	0.62454	0.28538	0.16653	0.2314	0.93961	1.4515
0	0	0	0	0	0	0.91453	-0.12658	0.10406	0.015269	-0.04501	0.024072	-0.053387	0.0049387	-0.088352	-0.066611	-0.079091	-0.04049	0.072356	0.016617	-0.81974	-2.5509	2.5407	1.0893	-0.25636	-2.2392	0.090304	0.12542	0.43827	-0.33785	0.074657	1.4787	-1.0256	1.4561	1.2701	-0.68395	0.7019	-0.62563	1.0265	0.35059	0.3948	0.005388	-0.2093	1.2839	0.88026	-0.11517	0.66321	3.1664	-0.85581
0	0	0	0	0	0	0.63433	-0.042739	-0.0067318	0.0037095	0.012857	-0.0029024	0.021437	-0.0093267	0.0022154	-0.027303	0.026906	-0.026592	0.039445	-0.81098	-0.13936	-0.94831	2.0502	1.3257	1.6792	-2.0653	0.31056	1.3883	0.90863	-0.38183	1.3272	-0.57535	-0.37981	-0.65313	1.1387	-0.12039	0.42133	-0.79284	0.35287	-0.84376	0.74139	-0.039719	0.090365	-0.27553	2.0806	-0.64714	-1.3664	-0.95292	0.5296
0	0	0	0	0	0	0.60968	-0.043109	-0.0045866	-0.0022659	0.011498	-0.010689	0.0084117	-0.015985	-0.00014573	-0.016071	0.025426	0.0092633	-0.019953	-0.76322	0.01699	-1.0053	2.0556	1.1732	1.9047	-2.6101	0.28389	1.6017	0.5131	0.19719	2.1587	1.2235	-0.78528	-0.027305	0.99101	-0.47569	0.48477	-0.36241	0.17204	-0.29914	0.81363	-0.3082	-0.50075	0.054046	1.4359	-0.94726	0.52116	2.0134	0.21326
1	0	0	0	0	0	1.0843	-0.12432	-0.11669	-0.18681	-0.021705	-0.033259	-0.060206	-0.10113	0.035137	0.19875	-0.050438	-0.14059	-0.11387	-3.0582	-0.39679	-1.0767	2.0023	-1.5647	-0.57755	-1.7515	0.18161	0.25978	1.1911	-1.1593	-0.24532	0.58157	-0.66233	1.649	0.66928	-0.68134	0.9349	-0.51751	-0.052733	1.2512	0.27347	-0.15254	1.6432	1.5445	-2.2858	0.29013	0.92569	-0.23074	-0.096372
0	0	0	0	0	0	0.58287	-0.044954	-0.013428	-0.0036598	0.0071294	-0.026038	-0.001064	-0.025409	0.00064017	-0.0054854	0.018179	-0.026886	-0.016944	-1.2485	-0.97289	-0.69462	1.7576	-0.32386	-0.5193	-0.92566	0.15145	0.65548	0.37059	-0.2269	2.0136	1.9429	-1.1127	1.4198	0.37358	-0.46987	0.36325	-0.68222	0.65164	0.0075809	1.3946	-1.1806	-0.30853	0.89127	0.015867	0.61336	-0.88628	2.3806	1.3371
0	0	0	0	0	0	0.81933	-0.058181	0.01718	-0.027305	0.12888	-0.025632	0.11446	-0.035842	0.069549	0.1053	0.16024	0.035878	0.029945	-0.52302	-1.0054	-1.6622	1.7047	-1.2634	0.11515	-1.1155	0.8731	0.79841	0.35117	0.82559	1.3335	-0.060102	-1.2512	2.0446	-0.22623	-0.20105	0.34133	-1.3145	-0.50471	-0.6008	0.89204	-1.4362	2.4548	0.89579	-0.049492	-0.91876	-0.40533	0.33746	0.06354
0	0	0	0	0	0	0.63062	-0.040989	0.0025857	-0.012109	0.00462	0.010761	0.016936	0.016347	0.039911	0.026595	0.014417	0.051652	0.0005373	-0.95409	-0.97427	-0.76726	1.7637	1.0435	1.9021	-1.1444	0.36525	0.54388	0.58587	1.7332	1.7057	0.4502	-1.1036	0.90212	0.47158	-0.084457	0.37748	-1.4751	0.24352	-0.63904	0.93164	-0.54555	-0.088272	0.39106	0.84009	0.10499	-0.48361	0.62835	0.71652
0	0	0	0	0	0	0.56186	-0.038102	-0.010249	-0.0028573	0.0066278	-0.014018	0.011681	-0.014445	-0.003927	0.0009409	0.0063895	-0.0034914	-0.0078245	-0.77984	0.047616	-0.21038	1.926	-0.42678	-0.58448	-1.7435	0.035633	0.8608	0.44757	1.7187	1.9544	0.39925	-1.5915	1.1074	0.69607	-0.34862	0.26523	-0.7983	0.39744	0.6582	1.0934	-0.67766	-0.68143	1.351	0.72223	-0.16976	-0.1092	-0.02057	-0.61245
0	0	0	0	0	0	1.1142	-0.11462	-0.089894	0.047207	0.00089285	0.1021	0.091609	0.071539	0.041183	0.044112	0.035909	-0.018851	0.07601	-3.0351	-0.33202	-1.4117	0.77245	0.89949	1.5035	-1.8405	0.63764	0.78066	0.71872	-0.70096	1.134	-0.1083	-0.89119	0.11136	0.65315	0.12585	0.88326	0.47209	0.22477	-2.0746	1.4529	0.35656	-0.016009	0.38256	0.31411	0.75407	1.3917	2.4693	-0.33055
0	0	0	0	0	0	0.79129	-0.066258	0.0005204	0.0048947	0.015209	-0.027312	0.0059767	-0.0035421	-0.015594	0.0035782	-0.10821	-0.010232	0.10414	-1.3309	-0.46798	-1.402	0.91627	1.1287	1.5784	-2.4463	0.17765	1.6789	0.91892	0.19348	1.6607	0.52152	-0.62	-0.33675	1.2404	-0.0433	0.8333	-1.0391	0.3542	-1.8799	0.96917	-0.26148	0.43102	0.21506	1.8579	-0.33483	0.23899	-0.87657	0.27467
0	0	0	0	0	0	1.16	-0.13863	0.088507	0.008263	0.062306	0.069445	-0.089233	-0.017903	-0.020722	-0.0028007	0.0019653	0.024325	-0.025434	-0.66104	-0.47594	-2.904	0.72711	-1.0464	-0.33784	-2.7834	0.47065	1.0808	0.59766	-0.28846	-0.047066	1.3383	-0.83716	-0.2574	0.42743	-0.33341	0.75237	-0.28669	0.63359	-1.0006	1.8873	0.8672	0.050808	1.3759	0.70709	-1.174	0.20021	1.9177	0.0097389
0	0	0	0	0	0	0.8061	-0.054471	-0.0075463	0.015142	0.023795	-0.017723	0.017369	-0.0034899	0.034715	0.0007757	0.010061	0.049219	-0.014736	-1.1167	-1.2059	-0.89602	0.90389	-1.0723	0.63786	-2.2925	0.28941	0.96	0.99982	-0.029463	1.055	0.25132	-0.64544	0.30236	0.86407	-0.055824	0.41356	-1.1655	0.27838	-1.8782	2.2089	0.13831	0.5278	1.1559	1.2195	1.2395	-0.67683	-0.67011	1.3934
0	0	0	0	0	0	0.84946	-0.061156	0.00093451	0.0049754	-0.018176	-0.043617	0.055227	-0.0084185	0.13503	-0.043327	-0.11141	-0.023607	-0.0010232	-0.98922	-0.60422	-0.85277	1.3795	-0.50981	-0.84012	-2.6453	0.11087	1.585	0.69371	0.30888	1.5189	1.2236	-0.75098	0.42604	1.0101	-0.59662	0.42891	-0.16749	0.48151	-0.42345	1.0453	-0.43871	-0.51397	0.8528	0.44558	0.94268	-0.23132	1.7581	-0.41943
0	0	0	0	0	0	0.76716	-0.061069	-0.013083	0.020238	0.036946	-0.040996	4.9496e-05	-0.041077	0.035184	-0.032939	0.04142	-0.035904	-0.14858	-1.4198	-0.66727	-1.0196	0.69225	-1.0052	0.44189	-2.0594	0.0094437	1.3984	0.49843	-1.1799	1.2429	0.56411	-0.74258	0.41744	1.2754	-0.13314	0.53148	-0.55328	0.50695	-2.2672	1.8631	0.42025	-0.032049	1.2382	0.2263	1.2594	-0.96637	-1.2195	0.14458
0	0	0	0	0	0	0.71339	-0.054168	-0.014471	0.0033298	0.0067922	0.00051121	0.0087288	-0.023477	0.0064608	-0.027608	0.010752	0.091556	0.062889	-1.6463	-0.66175	-1.4376	1.0435	1.0573	1.3574	-1.9759	0.34566	1.5617	0.67873	-0.20491	1.9652	1.7498	-1.1066	-0.74944	1.0791	-0.08567	0.57733	-0.57403	0.3442	-1.5485	1.0767	-0.23327	-0.051967	-0.3477	1.3542	-0.12278	0.10584	-0.080174	0.486
0	0	0	0	0	0	1.0431	-0.10492	-0.092718	-0.0091736	-0.0113	0.12472	0.082073	-0.016024	0.038161	-0.07978	0.054222	0.077638	0.05118	-2.7458	-0.44311	-0.9546	1.0918	-0.76481	-0.66604	-2.1622	0.52635	0.44118	1.1928	-0.82088	0.42437	-0.25667	-0.71759	1.721	0.85343	0.28753	0.93585	0.90121	-0.012037	-0.86089	1.8185	1.1121	0.42693	1.5251	-0.31859	1.188	1.7826	1.5236	-0.62121
0	0	0	0	0	0	0.71686	-0.052503	-0.0079142	-0.005847	0.0030496	-0.015773	-0.0023187	-0.011396	0.0061749	0.0062068	0.0017387	-0.015439	-0.061194	-1.2533	1.2649	-1.0812	0.66979	-0.35477	-0.38848	-2.1528	0.41491	1.5186	0.32002	1.6161	1.7356	0.24551	-1.0892	1.4793	1.0761	0.073404	0.51707	-0.82767	0.55292	-0.94779	1.3858	-0.45074	-0.15076	0.13331	0.073536	0.34299	-0.063969	0.12959	1.6509
0	0	0	0	0	0	0.86316	-0.071842	0.019097	-0.013551	0.13834	-0.023807	0.076494	-0.038098	0.043501	0.0003969	0.0046488	-0.0057785	0.00033587	-0.86947	1.1775	-1.7928	1.2637	-1.2011	1.8774	-2.0423	0.88068	1.4312	0.32238	-0.57783	1.1316	0.30779	-0.83413	0.67669	0.26359	0.55142	0.46679	-0.5937	-0.96288	-1.0347	0.54298	-0.24031	1.366	-0.30525	0.31138	-1.4155	0.19318	-0.96194	-0.31531
0	0	0	0	0	0	0.74614	-0.059084	-0.0050163	-0.00016686	0.015364	-0.017426	0.020379	0.0089468	-0.053075	0.070735	-0.01845	0.064171	-0.08106	-0.97274	0.49775	-0.90006	0.6702	-0.10163	1.0344	-2.5716	0.44016	1.7201	0.48199	1.2639	1.2755	0.17078	-1.0044	-0.35318	0.95032	0.20076	0.44828	-0.58857	0.98788	-1.8954	1.3128	-0.45672	-0.023041	0.65574	0.90088	0.17044	-0.32081	0.10214	-0.056712
0	0	0	0	0	0	0.90873	-0.080687	-0.0016831	-0.0044434	-0.048847	-0.068518	0.052493	-0.045544	0.12311	-0.037473	-0.045922	0.063858	0.038282	-1.4025	1.3369	-1.6134	0.86002	0.64532	-0.19027	-2.2699	0.43279	1.3559	0.29758	1.5634	1.86	-0.83502	-0.63156	0.99626	1.0764	0.18057	0.70556	-0.49038	0.8534	-2.0403	-0.41073	0.50484	0.26776	-0.054011	-0.19762	0.54171	0.9264	0.74278	0.92844
0	0	0	0	0	0	0.76834	-0.063312	-0.018714	0.024341	0.020749	-0.057274	0.00045084	-0.076349	0.0047666	-0.037147	-0.0047685	0.10187	-0.042886	-1.3712	0.60072	-1.0795	0.65094	1.1143	-0.096984	-2.3991	0.10461	1.6711	0.27078	-1.1346	1.3275	0.70112	-0.94263	1.297	1.34	-0.39828	0.35201	-0.13001	0.14046	-1.9628	1.3942	-0.23889	0.14624	0.43037	0.71997	0.7231	-0.87504	-1.4074	-0.35555
0	0	0	0	0	0	0.75903	-0.060764	-0.010547	-0.0086938	0.011082	-0.033797	0.018671	0.0080848	0.03294	0.019925	-0.046731	-0.033463	-0.042888	-1.6169	0.07585	-1.4	0.41823	0.53837	1.4817	-2.5164	0.58386	1.5985	0.36142	1.8478	1.6988	0.069326	-0.95185	1.1316	0.90379	-0.012222	0.509	-0.50398	0.05383	-1.5154	0.3309	-0.47294	0.14645	-0.50686	-0.068177	0.18888	-0.1538	0.19565	0.10134
0	0	0	0	0	0	1.0296	-0.11787	-0.11491	0.046949	-0.045192	0.17781	0.13386	-0.012901	0.015514	-0.11683	0.10596	-0.065621	0.043792	-3.1481	-0.94919	-0.87032	0.66253	-1.5652	-0.52073	0.58627	0.20556	-0.04492	0.77931	-0.65214	0.88775	-0.17963	-1.2175	1.9922	-0.15157	-0.18268	1.1455	1.6291	0.077055	0.33571	1.1301	0.91919	0.26212	0.82583	-0.8697	1.2874	-0.075043	0.9733	1.4946
0	0	0	0	0	0	0.60657	-0.046795	-0.0032508	0.0010176	-0.0043705	-0.026019	0.014095	-0.0092974	0.033851	0.007676	0.0081987	-0.04032	0.070883	-1.0442	-1.2662	-0.73016	0.88129	-0.21112	-0.57072	0.072421	-0.17159	0.9967	0.62648	0.9711	1.5426	0.70829	-1.5893	1.8597	0.69527	0.621	0.56872	-1.3415	0.54494	-0.055821	0.6847	-0.72653	0.071439	1.3408	0.28497	0.95087	-0.82026	-0.94648	-0.94021
0	0	0	0	0	0	0.88532	-0.077222	0.037979	0.014525	-0.099275	-0.082338	0.097347	-0.0080919	0.21459	-0.043727	-0.053561	-0.038804	-0.023611	-0.80427	1.0209	-1.4907	1.1469	-0.13327	1.2534	0.59711	0.03038	0.69093	0.088771	1.197	1.4707	0.015173	-1.2451	0.7501	0.54782	1.0075	0.1966	-1.3466	0.98278	-0.52465	-1.529	-0.7421	-0.80999	-0.28982	-0.017027	0.6221	-1.6324	0.084982	-0.67648
0	0	0	0	0	0	0.76787	-0.060714	-0.025202	0.058166	0.037132	-0.04023	0.007671	0.026568	0.013995	0.016835	-0.010158	-0.043447	-0.030219	-1.1821	-0.88866	-0.48673	0.23609	-0.87156	-0.16147	-0.09863	-0.37187	1.1043	0.19352	-0.61538	0.41621	0.43919	-0.79142	-0.3265	0.9679	0.68387	0.59075	0.0092052	0.66881	-2.7046	1.6568	0.11222	-0.38016	2.1667	-0.28291	0.67376	-1.0271	-0.93498	-0.89592
0	0	0	0	0	0	0.68186	-0.048477	-0.0066955	0.0019501	0.016968	-0.017851	0.014637	-0.020832	0.011444	-0.00044286	0.0051841	0.012147	-0.0013071	-1.2087	-0.31923	-1.1431	0.6832	1.0675	1.72	-1.2912	0.2278	1.5048	0.4026	0.72983	1.2058	1.1529	-1.0898	-0.061615	0.32072	0.41493	0.67319	-0.9155	0.36762	-1.3132	0.36508	-1.0983	-0.27971	0.62107	0.35553	-0.72221	-0.32817	0.71748	-0.036505
0	0	0	0	0	0	0.9369	-0.078642	-0.10406	0.16453	0.011941	0.046559	0.053939	0.18968	0.0042021	0.034158	-0.024041	-0.055969	-0.044259	-2.217	-1.1229	-0.24324	0.45044	0.93436	0.21473	0.64683	-2.0869	-0.62475	0.4712	-0.66085	0.69427	0.27351	-1.5842	1.5143	0.28994	1.184	1.1242	3.1099	0.098208	-1.091	0.64605	0.74426	0.48345	1.8651	0.76269	0.86972	-0.32576	0.47869	-1.0421
0	0	0	0	0	0	0.4251	-0.018169	-0.0020674	-0.0055966	-0.0058332	-0.0054131	0.010268	-0.00049583	-0.016245	0.020332	0.01694	-0.037584	-0.017877	-0.31948	-0.25735	-0.08871	1.54	0.97562	0.18931	-0.17736	-2.2268	-0.24936	-0.082037	0.20157	1.6667	0.52195	-1.4016	-0.62662	-1.4539	1.1922	0.42265	-0.79225	0.54098	-0.17053	0.33996	-1.0791	-0.44644	0.25785	0.9166	0.42535	-0.08639	-0.50926	0.83066
0	0	0	0	0	0	0.90161	-0.054258	-0.0067436	-0.10206	0.050446	-0.097293	-0.067788	0.17626	0.11983	-0.10865	0.22594	0.055811	0.040901	-0.89716	-0.61285	-1.2453	1.4017	1.4478	-0.45599	-0.29325	-0.23431	0.70959	0.35452	-0.766	1.1805	0.39599	-0.15153	-0.017889	-2.4753	1.0112	0.21988	-1.1063	0.27021	-0.58708	0.33114	0.008749	1.1606	-0.12969	-2.6462	-0.85841	-0.4073	-0.25632	0.1113
0	0	0	0	0	0	0.60944	-0.04468	-0.0066565	0.0011676	0.0046433	-0.020624	0.0056044	-0.0038152	0.012527	-0.0062283	0.0019689	-0.0077969	0.0059741	-0.82999	-1.0693	-0.52333	0.86322	0.42888	1.3684	-0.4978	0.32981	0.88984	0.32031	-0.057588	1.4545	1.7049	-1.6024	1.3591	0.20212	0.66702	0.4165	-0.51556	0.23785	-0.4914	1.3376	-0.084182	-0.063642	-0.029833	-0.50853	1.3771	-1.4399	1.0502	-1.0926
0	0	0	0	0	0	0.69374	-0.047152	0.0077704	-0.0014192	-0.040191	-0.030378	0.050996	0.00028902	0.10935	-0.021166	-0.055653	-0.0015803	-0.017852	-0.40571	0.95084	-0.83121	1.381	0.43202	-0.59016	-0.49772	0.045973	0.71899	0.0082634	1.8735	1.5681	0.48204	-1.6504	0.92433	0.77379	0.71459	0.52864	-1.1276	1.057	-0.031441	-0.27851	-0.25519	-0.67891	0.66558	0.8535	0.5057	-0.36713	0.1078	0.21088
0	0	0	0	0	0	-0.00016361	0.018946	-0.0016777	0.015365	-0.015154	-0.02494	-0.032277	-0.026861	0.034677	-0.0031913	0.049839	-0.049786	-0.061541	-0.053392	1.4329	0.30372	1.3587	-0.98636	-0.49649	-0.07614	-3.8395	-1.0645	-0.4409	0.92859	1.2617	-1.7073	-0.10434	-0.60136	-0.69684	0.26898	0.17485	-0.14778	0.4362	-0.56202	0.62244	0.24521	-0.75199	1.5318	0.20179	-0.51637	-0.5771	0.41086	1.102
0	0	0	0	0	0	-0.1993	0.026828	0.0045375	-0.0072923	-0.014904	0.015957	-0.015821	0.0036535	0.0070191	0.033489	0.021359	-0.059024	0.030781	0.3056	1.275	-0.077452	1.012	1.4502	1.6394	-0.46246	-3.4186	-0.87805	-0.040263	-0.59718	1.9245	0.53297	0.50618	-0.71539	-2.7	0.64417	0.26857	0.25123	-0.064081	0.92465	0.24493	-0.63071	-0.41037	0.67445	0.56349	-0.77361	0.66894	1.0797	0.33791
0	0	0	0	0	0	0.70553	-0.051051	-0.019414	-0.17989	0.04483	-0.17883	-0.018877	0.17855	-0.04453	-0.063557	-0.0095063	-0.10143	-0.0070515	-1.1081	-0.2278	-0.59129	1.3739	-0.82187	-1.3085	-0.28823	0.053877	0.3982	-0.20275	-0.69096	1.835	0.38035	-0.36129	0.25024	-3.26	0.83715	0.75812	-1.0535	-0.4207	-0.15034	0.26324	-0.16164	0.66735	0.44827	-3.4287	-0.43813	1.4754	0.29219	1.4651
0	0	0	0	0	0	0.51436	-0.039052	-0.00095353	-0.0060688	0.0073017	-0.014687	0.0018053	-0.0047896	0.040408	-0.0050909	0.028096	0.021209	0.031059	-0.64925	1.3783	-0.45382	0.99803	1.6529	0.48018	0.64479	0.28204	1.0155	-0.12145	-0.14017	1.3482	1.6123	-1.1002	1.332	-0.184	0.95431	0.098133	-0.57926	0.91057	-0.19799	0.57271	-0.26658	-0.11178	0.27898	0.007658	-0.61618	-0.67913	-0.31314	0.012106
0	0	0	0	0	0	0.83217	-0.07541	0.033714	-0.0168	0.085559	-0.076791	0.19855	-0.041991	0.0083653	0.089881	0.1442	0.045252	0.026899	-0.23523	1.5146	-1.8791	1.1987	-1.2371	-0.65081	0.018993	-0.30523	0.51675	-0.35397	1.7602	0.73323	-0.46974	-1.6714	1.1823	0.36964	0.9496	0.13415	-0.91021	0.1516	-0.5645	0.083925	-0.44019	2.8251	0.82159	-0.12477	-1.9453	0.64956	1.0717	1.7544
0	0	0	0	0	0	0.52908	-0.034005	-0.001702	-0.0023594	0.00042086	0.0020297	0.014596	0.024392	0.017038	0.016592	-0.014935	0.032631	-0.036944	-0.63537	-1.2217	-0.056796	1.154	1.2927	-0.51002	0.67261	-0.063026	0.23876	-0.040061	-0.48603	1.091	1.8263	-1.3779	1.2893	-0.036215	0.85502	0.44566	-1.2152	0.54803	-1.0297	0.69636	0.54976	0.28083	1.1844	0.31403	0.96437	-0.9131	0.34642	0.45385
