0	0	0	0	0	0	0	0	0.59589	0.041269	0.014889	0.0064789	-0.0031603	0.027804	-0.0089749	-0.0035529	0.019274	-0.010678	-0.013566	0.0057718	-0.0046859	-1.119	0.095181	-1.1387	0.46343	0.65678	1.0145	0.35193	1.7816	0.49176	1.4444	1.0832	-0.97788	-0.22749	1.3941	0.045553	1.8413	0.19813	0.90256	0.1217	0.63972	0.42178	-0.41797	1.3864	0.061762	0.10895	-0.71707	0.13875	-0.4371	0.49693	-0.19117
0	0	0	0	0	0	0	0	0.63079	0.044092	0.050494	-0.043812	-0.012836	0.035219	0.070376	0.071929	-0.015599	0.046863	-0.068869	-0.015587	-0.028344	-1.0986	-0.66868	-0.27984	0.66897	-0.12434	0.64546	0.055657	1.4934	0.029605	1.7369	0.13209	-0.66426	-0.49777	0.14	-0.7602	1.3318	2.488	1.4679	0.2732	0.61627	0.92736	-1.2038	1.1686	-0.35814	0.028452	0.034058	-0.6182	1.1311	-0.40981	1.1848
0	0	0	0	0	0	0	0	0.71472	0.047232	0.01889	0.0085194	0.033137	0.062164	-0.015037	0.011899	0.037646	-0.02239	-0.020974	-0.0040611	-0.02689	-0.83502	-1.1157	1.2024	0.27402	1.3991	1.9793	1.3226	1.5993	1.3978	-0.059957	0.54134	-0.98361	-0.32067	0.82542	0.39272	0.47365	0.54283	-0.29041	1.4536	0.63305	0.68383	-0.40358	0.48951	-0.010801	0.35013	-1.2742	-0.41258	0.081526	-0.4989	-0.23613
0	0	0	0	0	0	0	0	0.5968	0.043141	0.014103	0.0011503	0.0099719	0.024828	-0.0094047	-0.0026893	0.0065735	-0.002475	-0.0038881	-0.024041	-0.018355	-0.96705	0.0035045	1.1424	0.41991	1.0705	1.201	0.90161	1.2902	0.88966	-0.56267	0.9979	-0.91591	-0.16503	0.53452	-0.017635	1.3422	1.5947	0.82487	1.5174	0.72633	0.87015	-0.88177	1.3312	0.26814	0.35492	-0.75622	-0.51667	-0.38352	0.73423	-0.38155
0	0	0	0	0	0	0	0	0.75802	0.059433	0.066195	0.11394	0.0092825	0.010079	0.066916	-0.057634	0.04082	-0.017729	-0.019701	-0.029822	-0.034267	-0.54258	-0.53201	-0.36744	0.27998	0.058126	0.80643	0.53163	1.3434	2.3179	0.008561	1.1743	-0.40899	2.37	2.1185	-0.52534	1.2884	-0.13835	0.53896	1.7966	0.34538	0.20237	-0.29214	0.51741	0.64315	0.37319	0.12444	-0.63008	-0.37154	0.40238	0.31574
0	0	0	0	0	0	0	0	0.66412	0.045202	0.019131	0.011476	0.008521	0.022393	-0.0038694	-0.014499	0.020238	0.010401	-0.037219	0.00094027	-0.015785	-0.86766	1.271	-0.76061	0.44912	1.0162	0.86171	0.70442	1.7506	1.4584	0.32785	1.3055	-1.4156	0.32738	1.1304	-0.18139	1.113	0.85692	0.064418	-0.27382	0.15011	0.62804	-0.039089	1.1336	0.18136	0.64002	-1.2324	0.19539	-0.33826	-0.054728	0.081405
0	0	0	0	0	0	0	0	0.63907	0.043537	0.018814	0.003049	0.0027708	0.024005	0.014561	-0.0044939	0.0075472	-0.0035415	0.0098285	-0.033054	-0.026187	-1.0067	1.4207	1.4946	0.21961	1.0066	0.61616	0.93083	1.4522	1.7179	-0.45086	1.2757	-0.40593	-0.13313	1.8886	-0.81264	0.93535	0.54841	1.7644	1.4346	0.048743	0.012872	-0.086359	0.8307	-0.084696	0.133	0.12854	0.1893	0.43592	0.88732	1.3556
0	0	0	0	0	0	0	0	0.74186	0.055408	0.012512	-0.0017788	0.08299	0.12758	-0.042898	0.043573	0.090047	-0.015879	-0.041622	-0.00021083	0.085747	-0.95477	0.59431	1.1285	-0.073493	1.8267	2.1044	1.78	1.4655	1.4578	0.17365	0.5553	-0.30663	-0.73325	0.54617	0.35394	-0.5128	0.33418	-0.1337	1.7255	0.010411	0.40628	-0.40271	0.31637	-0.25874	0.084117	-1.0809	0.10492	-0.30457	-0.81513	0.46139
0	0	0	0	0	0	0	0	0.6494	0.04546	0.017212	0.0060548	0.006915	0.01875	-0.0041253	-0.0065748	0.011422	0.011536	0.027085	-0.026304	-0.010729	-0.92941	0.53189	1.2365	0.3614	1.0982	1.1006	1.192	1.6732	1.1498	-0.20802	1.1921	-0.38987	0.24401	1.9117	-0.26988	0.91636	0.43303	0.36897	0.65634	0.20241	0.40973	-0.069999	1.1495	0.31416	0.83338	-0.70776	0.13653	-0.022381	-0.30399	0.62222
0	0	0	0	0	0	0	0	0.67917	0.053989	0.039148	0.06996	-0.0003185	0.042033	0.10027	-0.15618	0.043908	0.033855	-0.046591	-0.0041237	0.079077	-0.8773	-1.0642	0.56908	0.38311	0.90605	0.45478	1.0843	1.5876	1.3079	-0.20751	1.005	-0.52452	1.7474	0.010468	-0.17378	0.85201	0.97085	0.56753	2.3698	0.26039	1.0027	-0.61938	0.068756	-0.27037	0.92882	-0.49099	-0.63332	-0.59756	0.37427	-0.65922
0	0	0	0	0	0	0	0	0.63337	0.040903	0.022621	0.01354	0.00202	0.0076498	0.014574	0.0085927	-0.0096085	-0.022994	0.015184	0.0037959	-0.029751	-1.0753	1.1679	0.27221	0.55319	0.54963	0.73345	0.71132	1.8798	0.69797	0.57913	0.88918	-0.63488	0.17757	1.0963	-0.097871	0.92649	0.98388	0.30024	-0.95669	0.39818	0.30222	-0.90085	1.316	-0.030516	0.62436	-0.59819	0.069219	-0.23679	-0.77687	0.49882
0	0	0	0	0	0	0	0	0.83139	0.065057	0.10083	-0.044499	-0.0032147	-0.025269	-0.10029	-0.06355	0.018432	0.020814	-0.029422	-0.021615	0.0056077	-0.8643	0.7948	1.2672	0.03005	-0.11369	1.1961	1.0009	1.39	1.7699	-0.70288	0.6988	0.065616	0.041077	0.25026	-1.75	1.0964	0.47402	-0.66011	0.63834	0.53451	1.0618	-0.693	1.1374	0.12335	0.089003	-0.74928	0.071587	0.30185	0.81223	0.31314
0	0	0	0	0	0	0	0	0.62561	0.039906	0.017972	0.0042531	0.0082245	0.015479	-0.0012234	0.0036994	-0.020763	-0.018023	0.015248	-0.001549	0.017294	-1.1944	-0.9562	-0.46636	0.1839	0.55145	0.79203	1.1849	2.0018	0.33311	-0.20489	1.2282	-0.5426	-0.10348	0.28707	0.33804	0.92491	1.6833	0.16748	-0.81609	0.92662	0.52749	-0.9424	1.0221	-0.47861	0.51895	-0.62813	-0.38551	0.059804	1.079	-1.0748
0	0	0	0	0	0	0	0	0.51941	0.033314	0.012759	-0.00699	0.0016606	0.0093183	-0.005619	-0.0020567	-0.00099587	0.0081853	0.012621	0.015553	0.023077	-1.3073	-0.6777	1.2523	0.18392	0.24635	0.67266	0.966	1.1878	0.14185	0.1494	1.2496	0.0045918	-0.36496	0.16382	0.15833	0.4946	1.9343	0.59949	1.3029	0.46131	0.84716	-1.2436	1.3132	-0.72189	0.25801	0.66134	0.22985	1.241	-0.1733	-0.45152
0	0	0	0	0	0	0	0	0.77435	0.063369	0.008389	0.0013349	0.07516	0.075661	-0.014159	-0.0074007	-0.07871	-0.018683	0.015489	-0.10012	-0.0010275	-1.1279	-1.4123	0.97263	-0.27965	1.9553	1.6109	1.6671	1.3977	1.1585	0.91326	0.73437	-0.18543	-0.69511	0.4554	0.55054	-0.57515	0.63509	-0.51667	-0.4516	0.70257	0.67913	-0.96571	-0.052151	-0.73507	-0.02356	-1.3471	0.59522	-0.69089	1.081	-1.6112
0	0	0	0	0	0	0	0	0.62718	0.043723	0.01716	-0.00094672	0.010109	0.011548	0.0066663	-0.011543	-0.014463	-0.026261	0.034932	0.0093069	0.015236	-1.2465	-0.69616	-0.79733	-0.0030063	1.0195	1.142	1.3994	1.5331	0.40553	0.62552	1.035	-0.40558	-0.3078	1.4079	-0.017028	0.93223	1.0667	-0.12065	0.026189	0.95652	0.38107	-1.2622	1.5529	-0.040713	0.60663	-0.40238	0.37597	1.6135	-0.75186	2.329
0	0	0	0	0	0	0	0	0.73517	0.094308	-0.027604	-4.7905e-05	-0.081852	0.04077	-0.020296	0.027142	0.058245	-0.011375	-0.0071102	0.031054	-0.0084809	-1.0738	0.54541	-0.15362	0.34759	1.8048	0.30955	0.69856	1.3786	-0.011727	1.3448	0.75075	0.11028	0.47185	1.2645	0.091639	1.4635	0.1249	-0.22791	0.26364	0.50994	0.50781	-1.1213	1.6814	-0.79344	0.26552	-0.7487	-0.34246	-0.83119	-0.50649	-0.14113
0	0	0	0	0	0	0	0	0.57755	0.037944	0.01181	0.0032097	0.0032583	0.0088738	-0.00042395	0.010846	-0.0066866	-0.0022014	0.0026578	0.015243	-0.0083948	-1.2371	1.0401	-0.89579	0.27551	0.59498	0.67785	0.97928	1.936	0.20653	0.44301	0.9895	0.027456	-0.13022	1.9587	-0.17746	1.157	0.62855	0.34411	-0.2911	0.32663	-0.27856	-0.4907	1.6106	-0.49148	0.23958	-0.0042947	0.46959	0.15893	0.29361	1.4736
0	0	0	0	0	0	0	0	0.6338	0.050176	0.078126	-0.05554	-0.014546	0.0067328	0.0063993	-0.044854	0.002018	-0.03773	0.038439	0.034299	-0.0037474	-1.0142	-0.15145	0.69089	0.10555	-0.10474	0.58931	0.92688	1.439	0.22622	1.646	0.86969	0.50428	-0.33641	1.8765	-1.633	0.97887	1.2786	0.67498	-0.25865	0.3092	0.52897	-0.96822	0.17554	-0.42157	-0.052025	0.12466	-0.32967	-0.12419	-0.27686	1.8622
0	0	0	0	0	0	0	0	0.58239	0.035417	0.013826	0.0061116	0.0047133	0.0085183	-0.0072253	0.0075745	0.00082039	-0.012697	9.3715e-06	-0.00049958	-0.038519	-1.0006	-0.66306	-0.82726	0.077585	0.39858	1.0553	1.4223	1.7158	-0.13409	-0.46946	0.65247	0.36809	0.11646	1.7781	0.19581	0.70269	0.60499	0.033975	0.13372	-0.082444	0.16904	-0.19542	1.2428	-0.72459	0.29939	-0.21111	0.027748	0.021218	-0.60152	1.7026
0	0	0	0	0	0	0	0	0.54812	0.033822	0.013	0.0081763	-0.0013711	0.007694	-0.0010123	-0.0066187	-0.0067135	-0.0019654	0.0038651	0.0055904	-0.022798	-1.1247	1.0489	-0.60152	0.36704	0.11956	0.56137	0.82648	1.8822	-0.020033	0.77904	1.1327	-0.28316	-0.088373	1.6807	0.0007161	1.1016	0.38001	0.12391	-0.75169	-0.063132	-0.15205	-0.45	1.4326	-0.27766	0.48593	-0.07445	0.48759	-0.017699	-0.40746	0.25646
0	0	1	0	0	0	0	0	0.52551	0.16616	-0.15865	-0.046175	-0.16892	0.07423	-0.058203	0.04501	0.0062931	0.012443	0.14876	-0.27069	-0.071025	-0.39655	0.5641	1.1785	-2.7467	2.1466	0.50866	0.012737	0.060261	-0.32919	0.21971	0.57698	-0.72215	0.20372	-0.56449	0.27434	1.2859	0.1661	-1.0939	-0.56499	1.6145	1.0808	0.24077	0.12593	-0.34358	-1.8232	1.8729	-0.82336	-1.1122	1.0779	-1.2554
0	0	0	0	0	0	0	0	-0.33944	-0.031991	-0.01625	-0.026867	-0.013226	-0.019005	-0.01061	0.015358	-0.0046209	-0.089165	-0.070969	-0.032611	0.054086	0.031977	-0.64589	0.95134	-3.29	-0.35285	-0.41214	0.69474	0.84523	-0.23547	-0.11715	-1.9941	-2.6913	0.234	0.18876	0.79368	-0.15852	-0.35371	-1.2851	1.2567	1.7308	0.56363	2.0963	1.5108	-0.65281	-1.2024	1.1692	1.2318	1.295	-1.0635	-0.018499
0	0	0	0	0	0	0	0	0.21955	0.022775	0.18923	-0.20508	-0.052533	-0.033301	-0.019846	-0.12419	0.030045	-0.23644	0.12787	0.049076	0.17214	0.16474	-0.3662	1.2294	-3.0405	-0.49181	-0.34364	0.17219	0.94166	-0.15415	-0.69193	-1.8137	-2.8735	0.21513	-0.73414	-2.6661	-0.26493	1.2307	-1.312	1.1502	1.2332	0.39481	1.7324	0.94742	-0.417	-1.2159	0.71259	1.7942	-0.45046	-0.56803	-0.095344
0	0	0	0	0	0	0	0	0.53137	0.036049	0.0079139	-0.0030542	0.036166	0.087162	-0.033421	0.0084559	0.065126	-0.04763	-0.041541	4.7995e-05	-0.0031585	-1.1914	-1.1266	-0.088224	0.048909	0.33064	1.856	0.7693	1.575	0.49043	0.94055	-0.13105	-0.9525	-0.12893	-0.63421	0.60482	0.0082911	1.254	-1.1243	-0.63839	-0.12891	0.83163	-1.495	0.30802	-1.2959	-0.64007	0.07052	-0.39925	0.74244	0.46976	1.0492
0	0	0	0	0	0	0	0	0.51559	0.031158	0.012516	0.0020948	0.0038198	0.010405	-0.0069668	-0.0043029	0.0018495	-0.0067946	-0.01077	0.0037251	0.030968	-0.95224	1.2999	1.3473	0.13121	0.19198	1.2392	0.48412	1.0408	0.33709	-0.46326	0.26367	-1.0115	0.45501	1.903	-0.14421	0.70726	-0.0015999	-0.43399	0.897	-0.44452	0.16848	-0.32143	1.7624	-0.60816	-0.0217	1.4964	0.13409	-0.26898	-0.40348	1.0145
0	0	0	1	0	0	0	0	0.66157	0.15097	-0.13222	-0.083718	0.097812	-0.1837	0.088785	-0.0074201	0.078261	-0.064895	-0.095139	0.037349	0.090935	-0.85974	-1.295	-1.3548	-2.287	2.2698	0.55296	-1.2344	-0.041701	0.03276	-0.091853	0.65986	-1.1797	0.086137	-0.11975	0.77497	0.86812	1.6871	-1.7723	-1.0168	1.4195	1.1091	-0.22283	-0.11012	-0.80962	-2.4997	2.0859	0.67164	-0.042919	1.8765	-0.62299
0	0	0	0	0	0	0	0	0.010422	-0.013492	-0.0032285	-0.021669	-0.014099	0.0079612	-0.0082719	0.029165	-0.01312	-0.099365	-0.05487	-0.036822	0.061801	-0.44188	-0.81983	-0.78564	-2.9389	-0.40558	0.25102	1.0157	0.36361	-0.52536	-0.11746	-1.8942	-1.5548	0.4804	0.76333	0.70264	1.0027	-0.055115	-0.63	1.201	0.87534	0.77448	1.415	1.4881	-1.1433	-0.75505	1.1821	0.99208	-0.41189	1.5947	0.15032
0	0	0	0	0	0	0	0	0.43096	0.029609	0.15615	-0.11499	-0.032995	-0.070608	-0.15956	-0.15206	0.035296	-0.11989	0.041079	-0.021746	-0.034498	-0.36829	-0.90202	-0.89761	-2.3644	-0.96884	0.36242	0.8284	-0.29166	1.274	2.0404	-2.174	-0.62187	0.10828	0.074945	-1.9947	0.65931	0.02335	-1.0819	0.4574	1.2357	1.1482	0.64453	0.69129	-1.1028	-1.0904	-0.33	0.72386	0.83828	1.0537	1.6892
0	0	0	0	0	0	0	0	0.45462	0.025749	0.012169	-0.0011843	-0.002922	0.0039972	-0.0013055	0.0090112	0.0078495	-0.019895	0.013223	-0.011858	-0.0046121	-1.3118	0.80136	-0.65611	-0.07588	-0.15134	0.94781	1.1639	1.3314	-0.32191	1.0734	-0.38602	0.60348	-0.046616	0.76448	0.32384	1.5232	0.38131	0.70937	-0.74195	-0.21129	0.35117	-0.74024	0.83129	-0.95979	-0.40876	0.9025	0.4386	0.58608	-0.38562	1.1255
0	0	0	0	0	0	0	0	0.44072	0.019533	0.014918	-0.015951	-0.0077009	0.0069473	0.0036701	0.0042308	0.0028023	-0.001708	-0.025672	0.0093598	0.00090565	-1.162	1.4415	1.3336	0.36089	-0.3484	0.19348	-0.158	0.27939	0.34073	0.066843	-0.02368	0.37056	-0.58116	2.2092	-0.48552	1.4636	0.71077	2.3143	1.8624	0.13578	0.11901	-0.50963	0.62933	-0.96977	-1.109	1.8408	-0.44197	0.89331	0.21517	0.65551
0	0	0	0	0	0	0	0	0.67289	0.081811	-0.017862	-0.01769	0.09536	0.045657	-0.0062934	0.027106	0.19303	-0.10258	-0.15512	0.27428	-0.080937	-1.1842	0.96646	-0.69821	-0.24518	1.7512	1.7872	0.44063	0.89691	0.65657	1.1542	-0.56095	0.43733	-0.27378	-0.074757	0.67562	0.62334	0.83743	0.96124	0.020344	-0.0030224	0.37546	-1.0243	0.38605	-0.5363	-1.0362	-0.34699	0.0037872	-1.2088	-0.29696	0.53795
0	0	0	0	0	0	0	0	0.46433	0.030631	0.0092819	-0.0020006	0.0033519	0.014705	-0.0036915	-0.010938	0.0033049	0.0013893	-0.0036902	0.0087572	0.030401	-1.4196	-0.61559	-0.016058	-0.015075	-0.22765	1.012	0.77876	0.7467	-0.25703	0.014177	0.36404	0.35509	0.075601	0.12416	0.29155	1.2457	1.1247	1.4335	0.63442	0.084287	0.60694	-1.3276	1.4783	-0.87743	-0.25018	1.0484	0.01251	1.5625	-0.85631	-0.038797
0	0	0	0	0	0	0	0	0.79846	0.062877	0.096588	0.18598	0.0095767	-0.026931	0.1304	0.30778	0.0012053	-0.095964	0.1643	0.052917	0.020178	-0.92698	-0.77264	-0.67569	-0.39741	-1.4269	0.56203	-1.1988	0.025044	2.5265	1.4308	1.4461	-0.15801	2.5762	1.5796	-0.48826	0.9775	-0.048113	0.78529	-0.55332	0.8538	0.030881	-1.4496	1.101	-0.22622	-0.91447	1.0539	0.63919	-2.096	-0.59502	-0.81926
0	0	0	0	0	0	0	0	0.41388	0.024538	0.01138	-0.0040314	-0.0052174	-0.0046224	-0.004349	0.0045478	-0.008819	-0.027965	0.019103	-0.016545	0.010644	-1.2774	0.81593	1.0787	-0.1384	-0.32146	1.1467	0.89777	0.89427	-0.25213	0.5924	-0.22259	0.68226	0.10804	1.1596	-0.20373	1.1718	-0.57227	1.2197	-0.95935	-0.89104	0.26267	-0.34622	0.98598	-0.68802	-0.83599	1.3822	0.71994	-0.20206	-0.40833	0.63849
0	0	0	0	0	0	0	0	0.45166	0.02441	0.0081364	-0.0061956	-0.0065975	0.0092201	-0.0034336	0.015387	0.0024566	-0.00053366	-0.0062042	-0.017955	0.0092742	-0.96687	1.6015	1.1838	0.52279	-0.27281	0.70191	-0.37561	0.7702	0.021601	-0.41256	-0.086989	0.25028	-0.08094	1.3433	-0.23446	1.6702	0.1761	1.968	1.5092	-0.58855	0.0010927	-0.32235	0.59294	-0.4798	-0.97316	1.6579	-0.20365	-0.31123	-0.18204	0.37103
0	0	0	0	0	0	0	0	0.21473	0.010288	-0.0095735	-0.013384	0.10902	0.20597	-0.078753	0.077367	0.19421	-0.14424	-0.10284	-0.0089286	-0.0080203	-0.51419	1.1351	-1.6067	-2.2103	0.048036	2.064	0.02017	0.17953	-0.331	1.7429	-0.75742	-0.78179	-0.097246	-0.25667	0.90071	0.59828	0.53305	0.68865	0.32111	0.031713	0.3401	0.4315	-0.69581	-0.98489	-1.2135	1.0544	-0.060914	-0.99922	0.55173	-0.98551
0	0	0	0	0	0	0	0	0.072808	-0.0073546	-0.0033019	-0.0058283	-0.024784	-0.019038	0.0034144	0.005838	0.016639	-0.13319	-0.045018	-0.04826	0.024449	-0.43789	1.0465	-1.197	-2.7044	-0.21442	0.64197	0.83742	0.16914	-0.66204	-0.046468	-1.6675	-1.3116	0.57485	0.90969	0.4028	1.0076	0.040962	-0.96786	1.1749	0.14117	0.50811	1.1415	1.3032	-1.3372	-0.74569	0.92304	1.0906	-0.65918	0.018495	0.0076631
0	0	0	0	0	0	0	0	0.59819	0.058511	0.0067365	0.066824	-0.17133	0.12996	-0.021602	-0.0077315	-0.20011	-0.13851	-0.11426	0.056655	0.12732	-0.722	1.2018	-1.0588	-0.70317	1.224	-0.53545	0.95305	0.71293	0.87164	0.89362	-2.654	-0.93654	2.7068	-0.40895	0.078922	0.92347	0.50774	-1.2783	0.46648	0.26647	0.88606	-0.71869	0.79723	-1.4599	-0.67854	-0.96837	-0.70473	-0.8377	0.55009	0.19493
0	0	0	0	0	0	0	0	0.42475	0.023618	0.011101	-0.0056146	-0.0056748	-0.011412	-0.003171	0.00090529	-0.020085	-0.012974	0.0011078	-0.022121	0.012441	-1.1231	-0.54702	-1.1081	-0.28535	-0.13649	0.99581	0.89287	1.265	-0.41504	0.609	-0.15042	-1.4718	0.184	-0.11617	0.65631	1.195	1.123	-1.6845	-0.90147	-0.47287	0.61175	-0.60373	1.2694	-1.0975	-1.0215	1.1116	0.41953	-0.55727	0.9401	0.41359
0	0	0	0	0	0	0	0	0.74552	0.061071	0.15107	-0.13861	-0.032435	0.015217	0.040713	0.0014796	0.0026418	-0.058974	0.0052626	-0.025922	0.033106	-0.85554	-0.99432	1.3046	-0.13495	-0.82782	1.0097	0.33877	0.86309	0.10843	-0.2561	-0.46502	-0.67984	0.086144	-0.39095	-2.5553	1.0511	1.4157	-1.3718	1.3155	-0.20783	1.1039	-0.54128	0.50196	-1.0453	-0.47172	1.9166	0.60084	-0.12498	-0.25897	-0.06656
