1.4086	-0.010734	-0.029275	0.0045483	0.015978	0.012409	0.0075546	-0.029146	0.036695	0.0011268	0.030791	0.00084281	0.00038588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.4031	-0.010335	-0.02809	0.00048398	0.022052	0.0017045	-0.021409	-0.035773	-0.013031	-0.01383	0.026946	0.0070765	-0.0055879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2383	-0.0082705	-0.024564	0.0081985	0.010893	0.028953	-0.0049038	0.0024177	0.007678	0.020781	0.01712	-0.0010868	-0.013422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2078	-0.0081528	-0.021621	0.0015404	0.010694	0.017774	-0.011365	0.0043963	0.010319	-0.0046528	0.014441	-0.0034129	-0.006555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1622	-0.008287	-0.016527	-0.0028505	0.01651	0.007646	-0.015685	-0.017739	0.029458	0.0016515	0.004099	0.0087662	-0.008666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1256	-0.0083753	-0.013698	0.0003933	0.021574	0.0091002	-0.01616	-0.027553	0.01963	0.014609	0.0015849	0.020896	-0.02767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1359	-0.0084991	-0.013378	0.0043821	0.022265	0.014132	-0.0024668	-0.03505	0.010177	0.016028	0.0020426	0.009197	-0.01995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1027	-0.0081734	-0.01144	0.0019073	0.020133	0.0072255	-0.011894	-0.011853	0.0044623	0.025267	0.0069014	-0.0050679	-0.014682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.3472	-0.010087	-0.013839	-0.039204	-0.0084102	0.024622	0.030294	-0.048751	0.00043663	-0.022141	-0.016863	-0.0086666	0.0020454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2514	-0.0080754	-0.021264	-0.0034789	0.029853	0.024011	-0.018815	0.00106	0.0036049	0.0019066	0.012161	-0.011099	-0.030651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2816	-0.0083782	-0.024634	-0.0043597	0.024891	0.019056	-0.016394	-0.0031691	-0.0022598	-0.0064067	0.017474	0.016663	-0.026412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.3482	-0.0099578	-0.029354	0.0087027	-0.068465	-0.045513	-0.022582	0.030736	0.032705	0.0034011	-0.057669	-0.095215	-0.071033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1894	-0.0078679	-0.025572	0.00098056	0.011136	0.021085	-0.019463	0.012073	0.0022146	0.0071569	0.017941	-0.0083249	-0.0037461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1071	-0.0079154	-0.01953	0.002441	0.02737	0.019427	-0.0045351	0.0012102	0.049042	-0.0028544	0.019708	0.0073054	-0.019659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0288	-0.0070151	-0.015507	0.013317	0.023878	0.022718	-0.0038712	0.026965	0.04015	0.013996	0.016562	-0.0097451	-0.013977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1274	-0.0079662	-0.012903	0.021088	0.029669	0.006846	-0.032219	-0.021115	0.0040957	0.033441	0.013696	-0.0013841	0.011711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.042	-0.0067753	-0.015893	0.0019332	0.016081	0.032885	-0.010245	-0.0019555	0.015865	-0.0069118	0.04184	-0.0013952	-0.0069613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.99221	-0.0071011	-0.010753	0.0030295	0.014682	0.031054	-0.0049191	0.00083296	0.0115	-0.024122	0.036858	0.0059231	-0.007485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.94259	-0.0067815	-0.0020269	-0.0018409	0.025776	0.019216	-0.017876	-0.012741	0.025546	0.011381	0.0055054	-0.01923	0.019164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.9312	-0.0069172	-0.00081102	-0.0038428	0.026767	0.02235	-0.021456	-0.010362	0.022325	0.037887	-0.012801	-0.019258	0.012858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.91541	-0.0066815	-0.00024032	0.0026791	0.019424	0.017559	-0.016056	-0.015919	0.017939	0.028238	0.012011	-0.010306	0.033423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.92406	-0.0069123	-0.00045986	-0.0023378	0.028795	0.013475	-0.021486	-0.012579	0.023528	0.0295	0.0059955	-0.0064723	0.014396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.9717	-0.0061805	-0.010797	-0.0048801	0.0018337	0.034916	0.002234	0.03468	0.006091	-0.0085772	0.01724	-0.028785	-0.016814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.95026	-0.0067073	-0.0032567	0.004223	0.007946	0.034233	-0.0077316	-0.012301	-0.018423	0.023131	-0.011578	-0.024321	-0.0076643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.98876	-0.0069774	-0.0042593	0.00075004	0.0199	0.023255	-0.023582	-0.010202	0.0093343	0.0057346	0.016247	-0.00073281	0.0085263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1212	-0.0070459	-0.018018	-0.0075335	0.017305	0.010116	-0.043998	0.015237	-0.0084643	0.029179	0.024946	-0.0029538	0.0071011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.97705	-0.0070339	-0.0086561	0.0081021	0.019688	0.024767	-0.0031532	0.012944	0.011685	0.0014617	-0.015572	-0.0031724	0.01779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0083	-0.006885	-0.0087938	-0.019944	0.027992	0.019878	-0.045533	-0.021752	-0.044693	0.018548	-0.0010374	0.007821	-0.011208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0134	-0.0067615	-0.015777	-0.0017001	0.019429	0.016448	-0.035013	0.024552	0.0001694	0.0029587	0.013708	0.0078496	-0.016867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
