0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5173	-0.064762	-0.00010349	-0.014525	0.01876	-0.018602	-0.015134	0.011972	0.017586	-0.032088	0.059602	-0.051819	-0.027037	-1.6708	1.8502	1.4887	1.9967	-0.46924	1.3601	-1.2061	-0.66395	0.70703	0.67811	0.95938	-1.4129	1.139	-0.92116	-1.9725	0.1811	0.47905	-1.3354	-1.081	-0.11669	-0.013725	-1.0229	-0.2502	-0.29038	0.70024	-0.13305	0.31205	2.0214	2.6143	0.75385
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1698	-0.070181	-0.038441	0.0080224	-0.0039204	-0.015819	0.021826	0.045407	0.089544	-0.027581	0.086598	-0.049281	0.018421	-1.462	1.5808	1.3399	2.3226	0.25072	1.3603	-1.4923	-0.81002	0.72245	0.80333	1.9346	-1.3441	-0.37866	1.192	-2.0027	0.92512	0.44908	-0.91656	-0.66573	-0.30203	-0.092456	-1.4337	-0.89287	-0.32655	-1.9942	-0.097752	-1.3301	1.7369	0.82865	0.98356
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8632	-0.070518	0.0090678	-0.017235	0.0020556	-0.002848	0.059208	0.014745	-0.060983	0.012905	-0.0037955	-0.043401	-0.023534	-1.7644	1.7309	1.2052	1.8216	0.19383	0.85495	-1.4347	-0.86281	0.71611	0.74257	0.23107	-1.3509	0.75009	0.16754	-2.5238	-0.10889	0.4017	-0.23869	-0.66482	0.43189	1.3054	-1.5969	1.6566	-0.35265	-1.9625	0.1558	-1.0344	1.3305	-0.050297	1.7899
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6985	-0.066173	0.0093615	-0.015522	-0.026072	0.061435	0.025791	0.017565	0.024922	0.026465	-0.017542	-0.033154	0.024823	-1.6121	1.6822	1.4622	1.6194	0.3513	0.94228	-1.587	-0.99299	0.34769	0.83385	0.32633	-1.3364	-0.26828	1.3771	-2.4796	0.1652	0.70728	0.19487	-0.16793	0.51061	1.8263	-1.3393	1.6737	-0.12482	-1.8915	0.35548	-0.89802	1.2777	-0.45548	1.5546
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.809	-0.068091	-0.0028213	-0.020746	0.018141	0.027329	0.0096425	0.00079264	-0.022399	-0.014732	0.0027338	0.075733	0.072094	-1.5438	1.9277	1.4581	2.5158	-0.13522	0.57424	-1.1177	-0.67818	0.85894	0.66848	1.5941	-1.2737	1.7006	-0.59874	-2.1817	0.82962	0.81625	-1.415	-1.2024	-0.054233	0.32013	-1.1751	-0.086894	-0.20026	0.24625	-0.18166	0.71913	2.3954	2.5883	-2.4617
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8325	-0.067584	-0.00050734	0.017025	0.00034623	0.025222	0.011341	0.042429	0.056643	-0.059865	0.022395	0.029856	0.064631	-1.5001	1.8757	1.3143	2.6261	-0.0037182	0.35707	-1.1835	-0.68652	0.96943	0.69371	1.7937	-1.2164	1.4685	-0.53344	-2.0454	0.80546	0.84229	-1.3087	-1.3259	-0.43051	-0.089975	-1.3488	-0.45353	-0.42909	0.078823	-0.34183	0.79822	2.53	3.4972	-2.4621
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6246	-0.07832	-0.0038555	-0.016494	-0.032458	0.019195	0.07491	0.055579	-0.076317	-0.014934	0.024437	0.036145	0.0036728	-1.6864	1.3564	1.3338	2.1988	0.41123	0.83411	-1.546	-1.2016	0.75129	0.84586	0.6318	-1.6019	0.13265	0.4834	-2.4732	0.61898	0.097741	-0.46483	-0.34977	0.18177	1.5054	-1.3912	1.588	-0.67022	-2.3975	-0.033053	-3.4062	0.71774	-1.5355	-0.0091227
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7747	-0.080619	-0.015936	0.0045302	-0.064294	0.0071994	0.11417	-0.0036052	0.072402	-0.080051	-0.031658	-0.042995	0.062854	-1.5042	1.0539	1.2535	2.1421	0.7938	1.163	-1.7913	-1.4977	0.6918	0.7582	0.30735	-1.4349	0.51824	0.86762	-2.1741	0.19866	0.73255	-0.4925	0.26614	0.12635	2.7267	-1.6946	1.4429	-1.1693	-2.8199	0.15876	-4.8841	0.12844	-0.69382	0.12876
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4657	-0.076959	0.034778	0.016321	-0.062781	0.025765	0.032259	-0.041528	-0.013986	-0.0042061	-0.040799	0.012421	-0.039109	-1.5622	1.3829	1.3874	2.5292	0.30307	0.83671	-1.3568	-1.1332	0.77816	0.33181	-0.1889	-1.4736	1.9852	-0.81454	-2.2401	0.39596	1.042	-0.87224	-0.30171	0.33926	1.5645	-1.2936	2.1976	-0.78604	-1.1487	-0.15071	-2.8229	1.082	0.24098	0.32773
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9585	-0.070124	0.00015389	0.020182	-0.013819	0.025921	0.021743	0.049563	0.099367	-0.054164	-0.046307	0.0098652	0.010379	-1.5133	1.7813	1.1981	2.6767	-0.039979	0.51064	-1.1409	-0.70457	0.81533	0.62077	1.7121	-1.2545	1.7666	-0.45966	-2.1659	0.46973	0.89242	-1.6804	-1.1978	-0.62892	-0.26883	-1.4107	-0.61588	-0.26955	-0.35267	-0.63675	0.57358	2.141	3.0257	-2.118
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2341	-0.0745	0.047931	0.040409	-0.071506	-0.031233	-0.019771	-0.06293	-0.047003	0.033198	-0.089603	-0.023625	0.019685	-1.4297	1.4864	1.5703	1.9157	-0.11677	0.54287	-1.142	-0.86546	0.80265	0.47833	2.1181	-1.3369	2.9599	-1.0995	-2.7141	0.95274	-0.50108	0.98447	-0.77726	-0.70628	0.46597	-1.1852	-0.23368	-0.29366	-0.3344	-0.44452	-0.72971	0.96654	-0.15275	-1.457
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7227	-0.066357	-0.0085118	-0.025589	-0.019361	0.024816	-0.015861	-0.0033856	-0.032801	-0.037744	0.04789	0.010106	0.01182	-1.12	1.726	1.2291	1.5301	0.13716	0.70182	-1.2254	-0.64499	0.69834	0.95301	3.376	-1.0283	2.336	-0.57377	-1.9459	1.276	-0.65507	1.5635	-0.5819	-0.33157	1.2906	-1.7897	-0.28014	0.39078	-1.3226	-0.45308	0.85055	1.5088	1.6418	2.2573
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1346	-0.085999	0.0045427	0.021231	-0.094478	-0.043214	0.075319	0.041101	0.082613	-0.095027	-0.010251	-0.034082	-0.027138	-1.4229	0.84532	1.3179	2.4257	0.78901	1.0841	-1.812	-1.5196	0.47238	0.59545	1.1188	-1.3694	0.86141	1.2054	-2.0019	0.37665	0.9765	-0.20448	0.33172	-0.51096	2.3316	-1.6961	0.84184	-1.0415	-2.4341	-0.24149	-5.3679	0.21808	-1.8221	-2.3957
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0894	-0.084	-0.025886	-0.04774	-0.093931	0.019819	0.076179	-0.11055	0.022022	0.046067	0.029803	0.069375	-0.042431	-1.5112	0.9102	1.0814	2.2316	0.71925	1.2512	-1.8488	-1.4737	0.55954	0.7444	0.45196	-1.3229	0.64705	1.022	-1.921	-0.43433	0.51185	-0.5017	0.0086016	-0.35654	2.0607	-1.7676	1.2211	-1.1386	-3.4148	0.01457	-5.4503	-0.52938	-1.3491	-2.0411
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1452	-0.073346	0.0016923	-0.010445	0.00077273	0.03035	0.0078882	-0.060617	-0.034309	-0.029579	-0.0063535	0.026513	0.055881	-1.4924	1.5923	1.2067	3.2497	0.075838	0.55308	-1.075	-0.78587	0.76655	0.37106	1.3644	-1.1869	1.9214	-0.75079	-2.2218	0.32739	1.3515	-1.6364	-1.1213	-0.26826	0.48154	-1.3022	-0.37877	-0.37277	0.047275	-0.41354	-0.18493	1.9173	2.5615	-2.465
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0516	-0.071016	-0.00033715	-0.0015322	0.0066096	0.044451	-0.0068802	-0.032667	-0.0051962	-0.009309	-0.0019834	-0.0017618	0.028322	-1.5389	1.7277	1.2655	3.0346	0.091034	0.56924	-0.95979	-0.6854	0.80838	0.53743	2.2125	-1.2513	1.9321	-0.72191	-2.2031	0.23491	0.95927	-1.5653	-1.4899	-0.44439	-0.29114	-1.4038	-0.68019	-0.24872	-0.31183	-0.56664	0.30863	1.8878	3.2199	-2.9499
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3876	-0.076444	-0.034311	-0.031357	-0.036471	-0.010349	0.015662	-0.1079	0.0073915	0.061391	0.15542	0.061441	-0.082696	-1.2889	1.2846	0.92203	2.7819	0.39603	1.2462	-1.5144	-0.98803	0.65888	1.0611	2.6563	-1.108	0.42396	1.1354	-2.356	0.78499	0.83286	-1.2919	-0.74618	-0.33157	0.85339	-1.5203	-1.6508	-0.29394	-2.4789	-0.0072439	-1.7678	0.91848	1.0386	-1.8923
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.021	-0.086617	-0.023479	-0.027957	-0.034041	0.0069489	0.039194	-0.16499	-0.0099783	0.0092867	-0.079986	0.19867	0.18882	-1.3897	0.87395	1.1728	2.1663	0.80578	1.0051	-1.6145	-1.2635	0.6514	0.68238	2.0434	-1.505	2.6293	0.43086	-2.2063	0.19538	0.46679	-0.40906	-0.038976	-0.092433	1.1507	-1.8644	0.86306	-0.47	-2.5624	0.41329	-4.424	-0.25293	-2.5509	-0.36761
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.424	-0.079596	0.016669	-0.01787	-0.046214	-0.052775	0.097535	0.019065	-0.047736	-0.029427	-0.027212	0.096152	-0.039974	-1.3604	1.1883	1.1041	2.2648	0.35015	0.60945	-0.96563	-0.88358	0.31052	0.66083	2.9942	-1.1865	3.6541	-1.5621	-2.487	0.23757	-0.73146	0.90689	-0.60723	-0.29998	1.4833	-2.2124	1.0815	-0.22338	-1.181	-0.62684	-2.1496	0.13946	-1.6345	0.98806
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2423	-0.075115	0.0039674	-0.005716	-0.056426	-0.002353	0.032305	0.0069652	-0.076899	0.024696	0.046089	-0.068261	-0.084588	-1.0943	1.4923	1.1348	2.1596	0.5713	0.61709	-0.92669	-0.73173	0.4192	0.88065	3.9465	-1.0508	3.4556	-1.3992	-2.4023	1.1491	-0.43685	1.7025	-0.57742	-0.00014264	1.5829	-2.2977	-0.21423	0.24884	-1.1212	-0.30609	-0.78428	0.67705	0.48824	2.2988
